"delivery_driver_id","date","login_time","logout_time","locality_name","city_name","latitude","longitude"
112,2018-01-02,2018-01-03 03:46:50,2018-01-03 05:09:23,"Koramangala","Bangalore",12.9362716674805,77.625129699707
112,2018-01-02,2018-01-02 17:01:35,2018-01-02 17:01:39,"Koramangala","Bangalore",12.9362716674805,77.625129699707
112,2018-01-03,2018-01-04 03:30:26,2018-01-04 05:43:21,"Koramangala","Bangalore",12.9352674484253,77.6139831542969
112,2018-01-03,2018-01-03 13:53:52,2018-01-03 16:57:12,"Koramangala","Bangalore",,
112,2018-01-04,2018-01-05 04:20:15,2018-01-05 06:29:57,"Koramangala","Bangalore",12.9373197555542,77.6244506835938
112,2018-01-04,2018-01-04 11:58:35,2018-01-04 12:57:36,"Koramangala","Bangalore",12.9333448410034,77.6231079101562
112,2018-01-04,2018-01-04 13:13:15,2018-01-04 13:13:19,"Koramangala","Bangalore",12.9410495758057,77.6174163818359
112,2018-01-04,2018-01-04 05:43:59,2018-01-04 11:51:46,"Koramangala","Bangalore",12.9335985183716,77.6211166381836
112,2018-01-04,2018-01-04 16:02:26,2018-01-04 16:48:48,"Koramangala","Bangalore",12.933219909668,77.623161315918
112,2018-01-04,2018-01-05 04:03:08,2018-01-05 04:19:15,"Koramangala","Bangalore",12.9352235794067,77.6139068603516
112,2018-01-04,2018-01-04 11:53:21,2018-01-04 11:57:58,"Koramangala","Bangalore",12.9288740158081,77.6165618896484
112,2018-01-04,2018-01-04 13:20:44,2018-01-04 15:50:34,"Koramangala","Bangalore",,
112,2018-01-05,2018-01-05 06:31:01,2018-01-05 16:57:27,"Koramangala","Bangalore",12.9364738464355,77.6198501586914
112,2018-01-05,2018-01-06 04:06:05,2018-01-06 05:57:19,"Koramangala","Bangalore",12.9373397827148,77.62451171875
112,2018-01-05,2018-01-06 03:25:37,2018-01-06 04:05:11,"Koramangala","Bangalore",12.9347658157349,77.6132507324219
112,2018-01-06,2018-01-07 03:25:37,2018-01-07 04:18:05,"Koramangala","Bangalore",12.9348411560059,77.6133270263672
112,2018-01-06,2018-01-06 05:58:28,2018-01-06 17:12:25,"Koramangala","Bangalore",12.9337644577026,77.6195220947266
112,2018-01-06,2018-01-07 04:18:39,2018-01-07 14:56:40,"Koramangala","Bangalore",12.9371614456177,77.6196899414062
112,2018-01-07,2018-01-08 03:57:01,2018-01-08 11:14:51,"Koramangala","Bangalore",12.9366359710693,77.6136016845703
112,2018-01-07,2018-01-07 14:57:08,2018-01-07 16:28:58,"Koramangala","Bangalore",12.9325189590454,77.6371459960938
112,2018-01-07,2018-01-08 02:52:36,2018-01-08 03:28:00,"Koramangala","Bangalore",12.9358930587769,77.6341018676758
112,2018-01-08,2018-01-08 16:19:04,2018-01-08 17:07:51,"Koramangala","Bangalore",12.9372596740723,77.6293792724609
112,2018-01-08,2018-01-09 03:43:55,2018-01-09 03:50:52,"Koramangala","Bangalore",12.9367799758911,77.6126174926758
112,2018-01-08,2018-01-09 03:51:25,2018-01-09 08:13:40,"Koramangala","Bangalore",12.9370527267456,77.6197738647461
112,2018-01-08,2018-01-08 12:37:41,2018-01-08 16:18:54,"Koramangala","Bangalore",12.9369468688965,77.6120300292969
112,2018-01-09,2018-01-09 08:14:19,2018-01-09 17:18:00,"Koramangala","Bangalore",12.9347238540649,77.6169509887695
112,2018-01-09,2018-01-10 04:40:25,2018-01-10 17:09:53,"Koramangala","Bangalore",,
112,2018-01-10,2018-01-11 03:32:06,2018-01-11 10:36:55,"Koramangala","Bangalore",12.9562349319458,77.6210250854492
112,2018-01-10,2018-01-10 17:16:42,2018-01-10 17:48:02,"Koramangala","Bangalore",12.9323663711548,77.6317749023438
112,2018-01-11,2018-01-11 10:37:34,2018-01-11 15:43:27,"Koramangala","Bangalore",12.9332313537598,77.6231231689453
112,2018-01-11,2018-01-11 15:44:36,2018-01-11 16:22:45,"Koramangala","Bangalore",12.9276371002197,77.6298599243164
112,2018-01-11,2018-01-11 16:58:56,2018-01-11 16:59:01,"Koramangala","Bangalore",12.9485759735107,77.6242599487305
112,2018-01-11,2018-01-12 03:57:20,2018-01-12 07:43:05,"Koramangala","Bangalore",12.9369583129883,77.6119918823242
112,2018-01-12,2018-01-13 03:31:22,2018-01-13 16:14:57,"Koramangala","Bangalore",12.9368944168091,77.6122970581055
112,2018-01-12,2018-01-12 07:43:54,2018-01-12 08:37:30,"Koramangala","Bangalore",12.9337482452393,77.6211547851562
112,2018-01-12,2018-01-12 08:39:36,2018-01-12 15:35:30,"Koramangala","Bangalore",,
112,2018-01-12,2018-01-12 15:43:26,2018-01-12 16:43:04,"Koramangala","Bangalore",,
112,2018-01-12,2018-01-12 16:51:42,2018-01-12 16:51:55,"Koramangala","Bangalore",,
112,2018-01-13,2018-01-13 16:15:32,2018-01-13 17:51:50,"Koramangala","Bangalore",12.9433135986328,77.6298065185547
112,2018-01-13,2018-01-14 03:48:55,2018-01-14 09:18:53,"Koramangala","Bangalore",12.9369602203369,77.6121368408203
112,2018-01-14,2018-01-14 10:01:21,2018-01-14 10:10:44,"Koramangala","Bangalore",12.9388179779053,77.6271820068359
112,2018-01-14,2018-01-14 10:11:38,2018-01-14 14:16:36,"Koramangala","Bangalore",12.9334735870361,77.6232604980469
112,2018-01-14,2018-01-15 04:20:03,2018-01-15 12:49:39,"Koramangala","Bangalore",12.9369382858276,77.611930847168
112,2018-01-14,2018-01-14 14:18:29,2018-01-14 16:42:25,"Koramangala","Bangalore",12.927921295166,77.6299209594727
112,2018-01-14,2018-01-14 16:53:12,2018-01-14 16:53:20,"Koramangala","Bangalore",,
112,2018-01-15,2018-01-16 04:04:22,2018-01-16 16:30:17,"Koramangala","Bangalore",12.9367780685425,77.6118545532227
112,2018-01-15,2018-01-16 04:03:17,2018-01-16 04:03:18,"Koramangala","Bangalore",12.9368619918823,77.6121063232422
112,2018-01-15,2018-01-15 12:51:01,2018-01-15 12:51:11,"Koramangala","Bangalore",,
112,2018-01-16,2018-01-17 04:05:07,2018-01-17 08:24:32,"Koramangala","Bangalore",12.9369812011719,77.6119003295898
112,2018-01-16,2018-01-17 02:49:37,2018-01-17 02:49:43,"Koramangala","Bangalore",,
112,2018-01-17,2018-01-17 08:25:17,2018-01-17 17:04:36,"Koramangala","Bangalore",12.9348230361938,77.6168212890625
112,2018-01-17,2018-01-18 03:09:06,2018-01-18 05:15:10,"Koramangala","Bangalore",12.9357051849365,77.6192245483398
112,2018-01-17,2018-01-18 05:16:08,2018-01-18 12:45:46,"Koramangala","Bangalore",12.9398880004883,77.6240005493164
112,2018-01-18,2018-01-19 04:12:03,2018-01-19 06:08:18,"Koramangala","Bangalore",12.9370212554932,77.6118316650391
112,2018-01-18,2018-01-18 13:05:26,2018-01-18 15:55:32,"Koramangala","Bangalore",12.9335098266602,77.6232376098633
112,2018-01-18,2018-01-18 12:47:27,2018-01-18 13:04:44,"Koramangala","Bangalore",12.9361362457275,77.6254577636719
112,2018-01-18,2018-01-18 15:55:48,2018-01-18 16:44:59,"Koramangala","Bangalore",,
112,2018-01-19,2018-01-19 06:09:05,2018-01-19 09:06:01,"Koramangala","Bangalore",12.9332084655762,77.623161315918
112,2018-01-19,2018-01-19 09:06:54,2018-01-19 16:51:57,"Koramangala","Bangalore",12.9338369369507,77.6228179931641
112,2018-01-19,2018-01-20 03:36:12,2018-01-20 08:09:14,"Koramangala","Bangalore",12.9432306289673,77.6276092529297
112,2018-01-20,2018-01-20 08:09:55,2018-01-20 10:31:11,"Koramangala","Bangalore",12.9358901977539,77.6221237182617
112,2018-01-20,2018-01-20 12:35:41,2018-01-20 13:28:49,"Koramangala","Bangalore",12.9332208633423,77.6231536865234
112,2018-01-20,2018-01-20 13:31:22,2018-01-20 16:06:05,"Koramangala","Bangalore",12.9337778091431,77.6303482055664
112,2018-01-20,2018-01-21 03:39:10,2018-01-21 16:50:27,"Koramangala","Bangalore",12.9371585845947,77.6117324829102
112,2018-01-20,2018-01-20 11:11:54,2018-01-20 12:34:53,"Koramangala","Bangalore",12.9290504455566,77.6351623535156
112,2018-01-20,2018-01-20 11:07:04,2018-01-20 11:11:22,"Koramangala","Bangalore",12.9293270111084,77.6346054077148
112,2018-01-20,2018-01-20 16:07:46,2018-01-20 17:10:34,"Koramangala","Bangalore",,
112,2018-01-21,2018-01-21 16:51:10,2018-01-21 17:35:38,"Koramangala","Bangalore",12.9413766860962,77.6188735961914
112,2018-01-21,2018-01-22 03:51:59,2018-01-22 05:38:46,"Koramangala","Bangalore",12.9369745254517,77.6119155883789
112,2018-01-22,2018-01-22 05:39:35,2018-01-22 09:43:13,"Koramangala","Bangalore",12.9331979751587,77.623176574707
112,2018-01-22,2018-01-23 04:42:57,2018-01-23 08:17:38,"Koramangala","Bangalore",12.9370269775391,77.6118087768555
112,2018-01-22,2018-01-22 10:48:49,2018-01-22 17:36:52,"Koramangala","Bangalore",12.9250001907349,77.628044128418
112,2018-01-22,2018-01-22 09:43:52,2018-01-22 10:48:35,"Koramangala","Bangalore",12.9336891174316,77.6203918457031
112,2018-01-23,2018-01-24 04:12:40,2018-01-24 06:24:08,"Koramangala","Bangalore",12.9371938705444,77.6196365356445
112,2018-01-23,2018-01-23 08:18:11,2018-01-23 12:09:38,"Koramangala","Bangalore",12.9350662231445,77.624626159668
112,2018-01-23,2018-01-23 12:10:12,2018-01-23 16:57:02,"Koramangala","Bangalore",12.933198928833,77.623161315918
112,2018-01-23,2018-01-24 03:54:02,2018-01-24 04:11:40,"Koramangala","Bangalore",12.937141418457,77.6115951538086
112,2018-01-23,2018-01-24 03:28:59,2018-01-24 03:53:16,"Koramangala","Bangalore",,
112,2018-01-24,2018-01-24 08:56:40,2018-01-24 17:07:04,"Koramangala","Bangalore",12.9335746765137,77.6219253540039
112,2018-01-24,2018-01-24 07:28:02,2018-01-24 08:55:58,"Koramangala","Bangalore",12.9296226501465,77.6326599121094
112,2018-01-24,2018-01-24 06:24:50,2018-01-24 07:24:19,"Koramangala","Bangalore",12.9336128234863,77.6220245361328
112,2018-01-25,2018-01-26 04:06:48,2018-01-26 17:22:41,"Koramangala","Bangalore",12.9370136260986,77.6117553710938
112,2018-01-25,2018-01-25 16:26:14,2018-01-25 17:32:28,"Koramangala","Bangalore",12.9302167892456,77.6327819824219
112,2018-01-25,2018-01-25 06:46:50,2018-01-25 16:11:52,"Koramangala","Bangalore",12.9364967346191,77.6234512329102
112,2018-01-25,2018-01-26 04:05:08,2018-01-26 04:06:05,"Koramangala","Bangalore",12.9370574951172,77.6117553710938
112,2018-01-26,2018-01-27 03:22:00,2018-01-27 03:35:09,"Koramangala","Bangalore",12.9361724853516,77.6158981323242
112,2018-01-26,2018-01-27 03:35:47,2018-01-27 06:44:52,"Koramangala","Bangalore",12.9368333816528,77.6120986938477
112,2018-01-27,2018-01-28 03:48:38,2018-01-28 04:09:32,"Koramangala","Bangalore",12.937108039856,77.6115493774414
112,2018-01-27,2018-01-27 14:49:29,2018-01-27 17:05:44,"Koramangala","Bangalore",12.9315690994263,77.6226272583008
112,2018-01-27,2018-01-27 07:32:39,2018-01-27 14:44:34,"Koramangala","Bangalore",12.9351663589478,77.6156158447266
112,2018-01-27,2018-01-28 04:11:42,2018-01-28 06:21:23,"Koramangala","Bangalore",12.93630027771,77.6253356933594
112,2018-01-27,2018-01-27 06:45:25,2018-01-27 07:31:51,"Koramangala","Bangalore",12.9345102310181,77.6161956787109
112,2018-01-28,2018-01-29 04:25:46,2018-01-29 07:00:59,"Koramangala","Bangalore",12.9333391189575,77.6233139038086
112,2018-01-28,2018-01-28 06:24:30,2018-01-28 18:00:46,"Koramangala","Bangalore",12.9361667633057,77.6158905029297
112,2018-01-29,2018-01-29 07:33:17,2018-01-29 17:07:07,"Koramangala","Bangalore",12.9361028671265,77.6159210205078
112,2018-01-29,2018-01-29 07:23:03,2018-01-29 07:30:55,"Koramangala","Bangalore",12.935019493103,77.613395690918
112,2018-01-29,2018-01-30 04:28:48,2018-01-30 08:48:26,"Koramangala","Bangalore",12.931884765625,77.6236877441406
112,2018-01-30,2018-01-30 13:51:39,2018-01-30 14:01:45,"Koramangala","Bangalore",12.9256925582886,77.6335525512695
112,2018-01-30,2018-01-31 05:26:19,2018-01-31 09:55:48,"Koramangala","Bangalore",12.9363641738892,77.6252212524414
112,2018-01-30,2018-01-31 04:23:24,2018-01-31 05:25:31,"Koramangala","Bangalore",12.9378776550293,77.6311111450195
112,2018-01-30,2018-01-30 13:31:54,2018-01-30 13:35:41,"Koramangala","Bangalore",12.9365320205688,77.6139068603516
112,2018-01-30,2018-01-30 14:02:07,2018-01-30 17:39:03,"Koramangala","Bangalore",12.9256925582886,77.6335678100586
112,2018-01-30,2018-01-30 08:49:59,2018-01-30 08:50:11,"Koramangala","Bangalore",12.9363689422607,77.6251754760742
112,2018-01-30,2018-01-30 08:50:46,2018-01-30 10:40:19,"Koramangala","Bangalore",12.9363098144531,77.6252899169922
112,2018-01-30,2018-01-30 12:05:01,2018-01-30 13:26:14,"Koramangala","Bangalore",12.9362344741821,77.6291961669922
112,2018-01-30,2018-01-30 13:50:30,2018-01-30 13:50:47,"Koramangala","Bangalore",12.9351587295532,77.6203765869141
112,2018-01-30,2018-01-30 10:42:06,2018-01-30 12:03:20,"Koramangala","Bangalore",12.936333656311,77.6252822875977
112,2018-01-31,2018-01-31 09:57:53,2018-01-31 17:08:46,"Koramangala","Bangalore",12.942234992981,77.6279678344727
296,2017-12-31,2018-01-01 04:22:44,2018-01-01 04:52:05,"Koramangala","Bangalore",12.9417324066162,77.6155395507812
296,2018-01-02,2018-01-02 06:19:56,2018-01-02 06:20:07,"Koramangala","Bangalore",12.927716255188,77.6323547363281
296,2018-01-02,2018-01-02 07:45:05,2018-01-02 08:20:14,"Koramangala","Bangalore",12.9425754547119,77.6151275634766
296,2018-01-03,2018-01-03 17:56:25,2018-01-03 17:56:30,"Koramangala","Bangalore",12.9570169448853,77.6177215576172
296,2018-01-03,2018-01-03 09:08:31,2018-01-03 10:13:48,"Koramangala","Bangalore",12.9473171234131,77.6283569335938
296,2018-01-03,2018-01-03 14:59:06,2018-01-03 17:54:55,"Koramangala","Bangalore",12.956597328186,77.6199111938477
296,2018-01-04,2018-01-04 07:30:35,2018-01-04 10:53:14,"Koramangala","Bangalore",12.9565153121948,77.6176376342773
296,2018-01-04,2018-01-04 15:07:08,2018-01-04 17:54:44,"Koramangala","Bangalore",12.9563646316528,77.6179809570312
296,2018-01-06,2018-01-06 16:24:11,2018-01-06 18:19:23,"Koramangala","Bangalore",12.9399137496948,77.6094741821289
296,2018-01-06,2018-01-06 08:04:03,2018-01-06 10:26:14,"Koramangala","Bangalore",12.9186925888062,77.6327209472656
296,2018-01-06,2018-01-06 14:54:49,2018-01-06 16:23:18,"Koramangala","Bangalore",12.9566478729248,77.6205978393555
296,2018-01-07,2018-01-07 09:36:07,2018-01-07 09:36:14,"Koramangala","Bangalore",12.9565153121948,77.6176376342773
296,2018-01-09,2018-01-09 08:04:16,2018-01-09 10:22:06,"Koramangala","Bangalore",12.9367704391479,77.619873046875
296,2018-01-09,2018-01-09 08:00:59,2018-01-09 08:04:08,"Koramangala","Bangalore",12.9567937850952,77.6179809570312
296,2018-01-09,2018-01-10 02:48:33,2018-01-10 04:23:10,"Koramangala","Bangalore",12.9367227554321,77.6201019287109
296,2018-01-09,2018-01-09 15:43:57,2018-01-09 17:31:08,"Koramangala","Bangalore",,
296,2018-01-10,2018-01-10 15:07:51,2018-01-10 16:59:19,"Koramangala","Bangalore",12.9365100860596,77.6242904663086
296,2018-01-10,2018-01-11 02:34:53,2018-01-11 03:56:03,"Koramangala","Bangalore",12.9440431594849,77.6208877563477
296,2018-01-10,2018-01-10 08:17:04,2018-01-10 09:43:14,"Koramangala","Bangalore",12.941668510437,77.6155471801758
296,2018-01-11,2018-01-11 08:38:48,2018-01-11 11:20:03,"Koramangala","Bangalore",12.9366550445557,77.6205825805664
296,2018-01-11,2018-01-11 14:57:01,2018-01-11 17:04:26,"Koramangala","Bangalore",12.9513235092163,77.6213302612305
296,2018-01-12,2018-01-12 17:26:24,2018-01-12 17:26:32,"Koramangala","Bangalore",12.934684753418,77.6198348999023
296,2018-01-12,2018-01-12 05:50:12,2018-01-12 05:50:23,"Koramangala","Bangalore",12.9364538192749,77.6143569946289
296,2018-01-12,2018-01-12 17:26:17,2018-01-12 17:26:22,"Koramangala","Bangalore",12.934684753418,77.6198348999023
296,2018-01-12,2018-01-12 17:28:25,2018-01-12 17:55:01,"Koramangala","Bangalore",12.9346485137939,77.6198577880859
296,2018-01-12,2018-01-12 13:59:20,2018-01-12 17:25:31,"Koramangala","Bangalore",12.9422397613525,77.6154861450195
296,2018-01-16,2018-01-16 14:42:51,2018-01-16 15:20:02,"Koramangala","Bangalore",12.9393787384033,77.6257781982422
296,2018-01-16,2018-01-16 14:39:04,2018-01-16 14:39:14,"Koramangala","Bangalore",12.9394273757935,77.6259002685547
296,2018-01-16,2018-01-16 14:35:56,2018-01-16 14:35:57,"Koramangala","Bangalore",12.9395418167114,77.6255111694336
296,2018-01-17,2018-01-17 08:34:46,2018-01-17 09:49:54,"Koramangala","Bangalore",12.9391250610352,77.6243743896484
296,2018-01-17,2018-01-17 14:32:30,2018-01-17 17:36:54,"Koramangala","Bangalore",12.9350509643555,77.616340637207
296,2018-01-18,2018-01-18 08:29:29,2018-01-18 09:51:55,"Koramangala","Bangalore",12.940767288208,77.6203079223633
296,2018-01-20,2018-01-21 02:32:28,2018-01-21 04:43:36,"Koramangala","Bangalore",12.9413013458252,77.6285858154297
296,2018-01-20,2018-01-20 08:34:39,2018-01-20 10:30:53,"Koramangala","Bangalore",12.9483652114868,77.621955871582
296,2018-01-20,2018-01-20 14:33:49,2018-01-20 17:07:36,"Koramangala","Bangalore",12.9402370452881,77.6292037963867
296,2018-01-20,2018-01-21 04:44:02,2018-01-21 04:45:28,"Koramangala","Bangalore",,
296,2018-01-21,2018-01-21 08:01:16,2018-01-21 09:41:36,"Koramangala","Bangalore",12.9547033309937,77.6215591430664
296,2018-01-22,2018-01-23 03:08:26,2018-01-23 04:27:48,"Koramangala","Bangalore",12.9568223953247,77.6176300048828
296,2018-01-22,2018-01-22 14:10:07,2018-01-22 16:50:09,"Koramangala","Bangalore",12.941689491272,77.616828918457
296,2018-01-23,2018-01-23 08:30:15,2018-01-23 08:42:53,"Koramangala","Bangalore",12.9418115615845,77.6153259277344
