portfolio_id,return
PF00001245,0.0580987632275
PF00001253,0.0251421332359
PF00001255,0.0251421332359
PF00001258,0.0251421332359
PF00001260,0.0251421332359
PF00001262,0.0251421332359
PF00001264,0.0251421332359
PF00001265,0.0251421332359
PF00001270,0.0583797991276
PF00001274,0.0251421332359
PF00001277,0.0251421332359
PF00001282,0.0251421332359
PF00001283,0.0251421332359
PF00001285,0.0251421332359
PF00001288,0.0251421332359
PF00001290,0.0251421332359
PF00001294,0.0251421332359
PF00001296,0.0251421332359
PF00001303,0.0251421332359
PF00001305,0.0251421332359
PF00001306,0.0251421332359
PF00001309,0.0251421332359
PF00001310,0.0251421332359
PF00001312,0.0251421332359
PF00001313,0.0567733943462
PF00001316,0.0251421332359
PF00001319,0.0251421332359
PF00001324,0.0251421332359
PF00001325,0.0251421332359
PF00001331,0.0251421332359
PF00001333,0.054767280817
PF00001334,0.0251421332359
PF00001335,0.0251421332359
PF00001340,0.0251421332359
PF00001345,0.0251421332359
PF00001348,0.0548215508461
PF00001352,0.0251421332359
PF00001354,0.0251421332359
PF00001355,0.0549898445606
PF00001356,0.0501920580864
PF00001368,0.0252740383148
PF00001370,0.0256124138832
PF00001372,0.0252740383148
PF00001375,0.0252740383148
PF00001382,0.0252740383148
PF00001384,0.0252740383148
PF00001388,0.0253361463547
PF00001389,0.0255212187767
PF00001391,0.0256124138832
PF00001412,0.0490280687809
PF00001419,0.0489219725132
PF00001424,0.0294704139233
PF00001427,0.0294704139233
PF00001428,0.0286391377449
PF00001430,0.0289904177189
PF00001432,0.0497205555439
PF00001433,0.0289904177189
PF00001438,0.0289904177189
PF00001440,0.0553009212017
PF00001441,0.0286391377449
PF00001446,0.0286391377449
PF00001450,0.0286391377449
PF00001453,0.053351610899
PF00001456,0.0286391377449
PF00001458,0.0286391377449
PF00001463,0.054767280817
PF00001464,0.0297652184963
PF00001471,0.054767280817
PF00001473,0.031843483448
PF00001474,0.0487493872643
PF00001480,0.0289904177189
PF00001486,0.0547611415386
PF00001493,0.0556900203228
PF00001494,0.0345529317856
PF00001497,0.032404512167
PF00001500,0.032404512167
PF00001503,0.0548215508461
PF00001505,0.0296329855919
PF00001508,0.032404512167
PF00001510,0.032404512167
PF00001511,0.032404512167
PF00001512,0.0548154115677
PF00001515,0.032404512167
PF00001516,0.0548215508461
PF00001519,0.0506311357021
PF00001522,0.032404512167
PF00001529,0.032404512167
PF00001532,0.032404512167
PF00001535,0.032404512167
PF00001536,0.032404512167
PF00001537,0.032404512167
PF00001540,0.0548215508461
PF00001541,0.032404512167
PF00001542,0.0548215508461
PF00001547,0.032404512167
PF00001550,0.0506311357021
PF00001553,0.032404512167
PF00001556,0.032404512167
PF00001561,0.0548215508461
PF00001564,0.0548154115677
PF00001565,0.0331312716007
PF00001569,0.0335867702961
PF00001572,0.0549649298191
PF00001575,0.0348076820374
PF00001578,0.0348076820374
PF00001579,0.0567733943462
PF00001583,0.0348076820374
PF00001589,0.0348076820374
PF00001590,0.0567733943462
PF00001592,0.033799380064
PF00001593,0.0549649298191
PF00001597,0.0348076820374
PF00001599,0.0348076820374
PF00001614,0.0377297401428
PF00001618,0.037664026022
PF00001619,0.037664026022
PF00001629,0.037664026022
PF00001626,0.0350202918053
PF00001628,0.0350202918053
PF00001631,0.058410525322
PF00001632,0.037664026022
PF00001633,0.037664026022
PF00001635,0.0350202918053
PF00001642,0.037664026022
PF00001648,0.037664026022
PF00001654,0.0350202918053
PF00001655,0.0400458276272
PF00001656,0.037664026022
PF00001660,0.037664026022
PF00001661,0.0583692789078
PF00001665,0.0376892387867
PF00001667,0.0583692789078
PF00001677,0.0583692789078
PF00001682,0.0402774810791
PF00001690,0.0402774810791
PF00001693,0.0402774810791
PF00001711,0.0402774810791
PF00001712,0.0402774810791
PF00001713,0.0402774810791
PF00001714,0.0402774810791
PF00001719,0.0402774810791
PF00001728,0.0399931073189
PF00001729,0.0402774810791
PF00001731,0.0619503855705
PF00001732,0.0420787036419
PF00001745,0.0438823997974
PF00001749,0.0438823997974
PF00001751,0.0633401274681
PF00001754,0.0438823997974
PF00001756,0.0438823997974
PF00001765,0.0438823997974
PF00001767,0.0436172783375
PF00001768,0.0641980171204
PF00001770,0.0438823997974
PF00001772,0.0436172783375
PF00001774,0.0436172783375
PF00001776,0.0436172783375
PF00001779,0.0631421804428
PF00001786,0.0651095211506
PF00001787,0.0436172783375
PF00001789,0.0436172783375
PF00001792,0.0436172783375
PF00001793,0.0651095211506
PF00001797,0.0436172783375
PF00001801,0.0436172783375
PF00001805,0.0436172783375
PF00001807,0.0651095211506
PF00001808,0.0436172783375
PF00001809,0.0436172783375
PF00001813,0.0436172783375
PF00001819,0.0446274876595
PF00001820,0.0446274876595
PF00001824,0.0463408231735
PF00001834,0.0455020666122
PF00001837,0.0651095211506
PF00001841,0.0463408231735
PF00001842,0.0464318394661
PF00001844,0.0464318394661
PF00001846,0.0464318394661
PF00001847,0.0464318394661
PF00001848,0.0463408231735
PF00001849,0.0463408231735
PF00001854,0.0436172783375
PF00001857,0.0463408231735
PF00001863,0.0463408231735
PF00001865,0.0463408231735
PF00001867,0.0463408231735
PF00001868,0.047849804163
PF00001869,0.0463408231735
PF00001875,0.0463408231735
PF00001878,0.0651095211506
PF00001879,0.0463408231735
PF00001880,0.0463408231735
PF00001886,0.0464318394661
PF00001887,0.0464318394661
PF00001895,0.0436483025551
PF00001900,0.0468470156193
PF00001904,0.0667181611061
PF00001907,0.0469372868538
PF00001908,0.0468470156193
PF00001912,0.0469372868538
PF00001920,0.0689697563648
PF00001921,0.0676687061787
PF00001922,0.047849804163
PF00001923,0.0470964610577
PF00001924,0.047849804163
PF00001925,0.047849804163
PF00001929,0.047849804163
PF00001935,0.0704421103001
PF00001936,0.049255490303
PF00001937,0.049255490303
PF00001939,0.049255490303
PF00001951,0.049255490303
PF00001948,0.049255490303
PF00001952,0.0689572393894
PF00001953,0.049255490303
PF00001960,0.0491169989109
PF00001963,0.049255490303
PF00001966,0.0705817639828
PF00001970,0.0491169989109
PF00001975,0.0491169989109
PF00001978,0.0491169989109
PF00001985,0.0746541321278
PF00001987,0.071376234293
PF00001988,0.0491169989109
PF00001995,0.049255490303
PF00001996,0.049255490303
PF00001997,0.052748054266
PF00001999,0.0724568665028
PF00002000,0.049255490303
PF00002001,0.070631891489
PF00002008,0.0528865456581
PF00002010,0.0770101845264
PF00002011,0.0511413514614
PF00002012,0.052748054266
PF00002015,0.0531546771526
PF00002016,0.052748054266
PF00002022,0.052748054266
PF00002026,0.0547046363354
PF00002031,0.0528352856636
PF00002032,0.0528352856636
PF00002036,0.0543852448463
PF00002038,0.0543852448463
PF00002042,0.0543852448463
PF00002044,0.0727790296078
PF00002045,0.0528352856636
PF00002049,0.0543852448463
PF00002050,0.0528352856636
PF00002051,0.0522378385067
PF00002054,0.0543852448463
PF00002058,0.0543852448463
PF00002069,0.0528352856636
PF00002073,0.0524286627769
PF00002076,0.0521582961082
PF00002077,0.0521582961082
PF00002084,0.0521582961082
PF00002085,0.0521582961082
PF00002087,0.0521582961082
PF00002089,0.0521582961082
PF00002099,0.0557807087898
PF00002103,0.0524935424328
PF00002105,0.0529001653194
PF00002106,0.052519351244
PF00002109,0.0524935424328
PF00002113,0.0529259741306
PF00002121,0.0557807087898
PF00002128,0.0727790296078
PF00002129,0.0544759333134
PF00002131,0.0529259741306
PF00002140,0.0612025856972
PF00002141,0.0593326091766
PF00002144,0.0547390282154
PF00002145,0.0612025856972
PF00002146,0.0615701079369
PF00002148,0.0613258183002
PF00002149,0.0612025856972
PF00002152,0.0554576814175
PF00002154,0.0600786209106
PF00002158,0.0602371990681
PF00002159,0.0580987632275
PF00002163,0.0557516217232
PF00002164,0.057556271553
PF00002165,0.0567733943462
PF00002169,0.0524599850178
PF00002170,0.0524599850178
PF00002175,0.0528666079044
PF00002185,0.0524599850178
PF00002190,0.0524599850178
PF00002192,0.0524599850178
PF00002193,0.0524599850178
PF00002194,0.0524599850178
PF00002196,0.0524599850178
PF00002197,0.0528666079044
PF00002199,0.0524599850178
PF00002200,0.0524599850178
PF00002206,0.0544165670872
PF00002208,0.0524599850178
PF00002211,0.052519351244
PF00002213,0.052519351244
PF00002214,0.0529259741306
PF00002216,0.052519351244
PF00002217,0.052519351244
PF00002223,0.052519351244
PF00002224,0.0529259741306
PF00002230,0.0527425408363
PF00002232,0.0529259741306
PF00002238,0.0529259741306
PF00002239,0.0529259741306
PF00002240,0.052519351244
PF00002251,0.0529259741306
PF00002252,0.0529259741306
PF00002253,0.0529259741306
PF00002255,0.0544759333134
PF00002265,0.0544759333134
PF00002267,0.0544759333134
PF00002271,0.0547611415386
PF00002269,0.0544759333134
PF00002273,0.0544759333134
PF00002278,0.0547712147236
PF00002282,0.0544165670872
PF00002285,0.0547712147236
PF00002286,0.0547712147236
PF00002287,0.0544165670872
PF00002292,0.0548254847527
PF00002298,0.0547712147236
PF00002302,0.0544860064983
PF00002316,0.0557555556297
PF00002317,0.0544165670872
PF00002320,0.0557555556297
PF00002324,0.0557555556297
PF00002326,0.0557555556297
PF00002333,0.0557555556297
PF00002335,0.0687335431576
PF00002342,0.0557555556297
PF00002344,0.0544165670872
PF00002345,0.0557555556297
PF00002349,0.0557555556297
PF00002350,0.0567939281464
PF00002352,0.0543852448463
PF00002355,0.0543852448463
PF00002361,0.0567733943462
PF00002371,0.0568857192993
PF00002369,0.0568857192993
PF00002376,0.0568857192993
PF00002378,0.054767280817
PF00002381,0.0568857192993
PF00002383,0.0567733943462
PF00002384,0.0567733943462
PF00002385,0.0567733943462
PF00002391,0.0567733943462
PF00002398,0.0567733943462
PF00002400,0.0567733943462
PF00002401,0.0567733943462
PF00002402,0.0567733943462
PF00002406,0.0567733943462
PF00002408,0.0659097731113
PF00002411,0.0567733943462
PF00002413,0.0567733943462
PF00002417,0.0567733943462
PF00002429,0.0567733943462
PF00002435,0.0567733943462
PF00002439,0.0558750927448
PF00002440,0.0554782152176
PF00002441,0.0557516217232
PF00002447,0.0546704530716
PF00002453,0.0557516217232
PF00002451,0.0688868463039
PF00002455,0.0548215508461
PF00002457,0.0284930467606
PF00002469,0.0284930467606
PF00002474,0.0284930467606
PF00002475,0.0284930467606
PF00002476,0.0548215508461
PF00002480,0.0548215508461
PF00002492,0.0284930467606
PF00002496,0.0278976559639
PF00002506,0.0286803841591
PF00002516,0.0284930467606
PF00002518,0.0558750927448
PF00002521,0.0548215508461
PF00002522,0.0284930467606
PF00002524,0.0286017358303
PF00002525,0.0557516217232
PF00002530,0.0286017358303
PF00002532,0.0558750927448
PF00002543,0.0557516217232
PF00002547,0.0613258183002
PF00002548,0.0659097731113
PF00002551,0.0295652449131
PF00002553,0.0336665809155
PF00002560,0.0286803841591
PF00002571,0.0546704530716
PF00002572,0.0284930467606
PF00002582,0.0290973782539
PF00002583,0.0336413085461
PF00002589,0.0574439466
PF00002590,0.0585162639618
PF00002593,0.0580987632275
PF00002594,0.0284238159657
PF00002595,0.0284238159657
PF00002600,0.0286111533642
PF00002598,0.0567733943462
PF00002601,0.0286111533642
PF00002605,0.0567733943462
PF00002606,0.0567733943462
PF00002608,0.0341527760029
PF00002630,0.0554782152176
PF00002628,0.0666886270046
PF00002631,0.0554782152176
PF00002632,0.0554782152176
PF00002634,0.0628150105476
PF00002637,0.0554782152176
PF00002639,0.0548215508461
PF00002641,0.0574430823326
PF00002642,0.0558750927448
PF00002643,0.0558750927448
PF00002653,0.0392317473888
PF00002656,0.0548215508461
PF00002658,0.0583797991276
PF00002664,0.0548215508461
PF00002665,0.0548215508461
PF00002670,0.0548215508461
PF00002675,0.0470964610577
PF00002678,0.0557516217232
PF00002680,0.0548215508461
PF00002681,0.0487050712109
PF00002682,0.0501713752747
PF00002684,0.0488642454147
PF00002689,0.047849804163
PF00002691,0.049255490303
PF00002694,0.0543852448463
PF00002700,0.0626576244831
PF00002702,0.0574439466
PF00002713,0.0768013298512
PF00002711,0.0637838542461
PF00002715,0.0675159692764
PF00002716,0.0632418990135
PF00002718,0.0567733943462
PF00002723,0.0610271990299
PF00002725,0.0562174618244
PF00002747,0.0688868463039
PF00002737,0.0585395991802
PF00002738,0.0590766072273
PF00002740,0.0695585906506
PF00002746,0.061591386795
PF00002749,0.0610858201981
PF00002750,0.0527526140213
PF00002754,0.0375969707966
PF00002755,0.0375969707966
PF00002777,0.0349532365799
PF00002775,0.0557555556297
PF00002779,0.0349532365799
PF00002780,0.0507737398148
PF00002783,0.0590057075024
PF00002793,0.0346749126911
PF00002797,0.0649592280388
PF00002805,0.0284440517426
PF00002811,0.0476783514023
PF00002812,0.0296627879143
PF00002814,0.0257298648357
PF00002815,0.028256714344
PF00002821,0.0282496809959
PF00002827,0.0523804426193
PF00002828,0.0625092387199
PF00002834,0.0283259451389
PF00002841,0.0482530593872
PF00002843,0.0256482064724
PF00002849,0.0285217165947
PF00002855,0.0476783514023
PF00002856,0.0298220217228
PF00002857,0.0488438606262
PF00002862,0.0548154115677
PF00002868,0.0283259451389
PF00002869,0.0284930467606
PF00002866,0.0488624870777
PF00002867,0.0341691374779
PF00002892,0.047849804163
PF00002879,0.0251135230064
PF00002881,0.0658529102802
PF00002883,0.0489032268524
PF00002885,0.0296443104744
PF00002887,0.0210264921188
PF00002888,0.0648059248924
PF00002910,0.047849804163
PF00002911,0.0487873256207
PF00002943,0.0342348515987
PF00002913,0.0210959017277
PF00002915,0.0210959017277
PF00002919,0.047849804163
PF00002922,0.0546029508114
PF00002923,0.0530529916286
PF00002928,0.047849804163
PF00002929,0.0210959017277
PF00002930,0.0392351746559
PF00002935,0.0528865456581
PF00002939,0.047849804163
PF00002937,0.0350213050842
PF00002938,0.0210959017277
PF00002945,0.0532931685448
PF00002954,0.0455020666122
PF00002958,0.0425950586796
PF00002960,0.0546171963215
PF00002962,0.0505850613117
PF00002969,0.033536195755
PF00002970,0.0502278208733
PF00002979,0.0436172783375
PF00002973,0.0480089783669
PF00002974,0.047849804163
PF00002978,0.021112382412
PF00002984,0.021112382412
PF00002988,0.0435456633568
PF00002992,0.0435456633568
PF00002994,0.021112382412
PF00002996,0.0435456633568
PF00003004,0.0261458754539
PF00003006,0.0403518676758
PF00003010,0.0422025918961
PF00003014,0.0438823997974
PF00003016,0.0228430628777
PF00003024,0.0249696671963
PF00003028,0.0251300036907
PF00003031,0.0403518676758
PF00003041,0.0403518676758
PF00003042,0.0438823997974
PF00003043,0.02507391572
PF00003044,0.0251077115536
PF00003046,0.0448615849018
PF00003052,0.0423988699913
PF00003057,0.0253961086273
PF00003061,0.0403132736683
PF00003062,0.0253961086273
PF00003063,0.0253049135208
PF00003065,0.0251198410988
PF00003066,0.025228947401
PF00003068,0.0439328849316
PF00003069,0.0353685319424
PF00003070,0.0355811417103
PF00003073,0.0423988699913
PF00003074,0.0247658789158
PF00003077,0.0407439768314
PF00003085,0.0403132736683
PF00003087,0.0253961086273
PF00003092,0.0405123233795
PF00003094,0.0407439768314
PF00003097,0.0280719101429
PF00003101,0.0246788561344
PF00003103,0.0269596278667
PF00003106,0.038224875927
PF00003107,0.0331247448921
PF00003109,0.0405123233795
PF00003111,0.0397182106972
PF00003130,0.0380122661591
PF00003125,0.0150607824326
PF00003128,0.0341476202011
PF00003132,0.0353028178215
PF00003136,0.0339772105217
PF00003139,0.0188307762146
PF00003147,0.0289745926857
PF00003150,0.0149511992931
PF00003160,0.0301066339016
PF00003162,0.0301066339016
PF00003170,0.0301066339016
PF00003177,0.0298200845718
PF00003183,0.0328894257545
PF00003184,0.0254184007645
PF00003187,0.013702660799
PF00003193,0.0330542623997
PF00003195,0.0231365561485
PF00003197,0.0133547186852
PF00003201,0.0291005074978
PF00003202,0.0294753313065
PF00003207,0.0285239517689
PF00003212,0.0283568501472
PF00003213,0.0091116130352
PF00003218,0.0226365923882
PF00003219,0.0275910496712
PF00003225,0.0285239517689
PF00003227,0.0285239517689
PF00003230,0.0275910496712
PF00003232,0.0109892785549
PF00003240,0.0389537215233
PF00003242,0.0275142192841
PF00003243,0.0330319702625
PF00003245,0.0274238884449
PF00003251,0.024941444397
PF00003254,0.0209282040596
PF00003257,0.0192605257034
PF00003258,0.00678098201752
PF00003265,0.0208673477173
PF00003268,0.00818708539009
PF00003269,0.0192605257034
PF00003270,0.0192605257034
PF00003273,0.0247631967068
PF00003274,0.0177952647209
PF00003275,0.00949108600616
PF00003287,0.00956118106842
PF00003289,0.0115196108818
PF00003290,0.0169476270676
PF00003294,0.0204036235809
PF00003295,0.0187582373619
PF00003296,0.0199314057827
PF00003299,0.0187582373619
PF00003314,0.0172929763794
PF00003316,0.0115196108818
PF00003318,0.0172929763794
PF00003326,0.0180579423904
PF00003327,0.0150303542614
PF00003329,0.0170713961124
PF00003334,0.0182182788849
PF00003336,0.0115196108818
PF00003342,0.0182182788849
PF00003343,0.0172929763794
PF00003344,0.0172929763794
PF00003346,0.0129180848598
PF00003352,0.00804853439331
PF00003360,0.011577129364
PF00003366,0.00636214017868
PF00003370,0.0170713961124
PF00003375,0.00636214017868
PF00003377,0.0170713961124
PF00003379,0.00638207793236
PF00003382,0.0170713961124
PF00003387,0.0165926814079
PF00003388,0.00877279043198
PF00003389,0.00924223661423
PF00003392,0.00877279043198
PF00003393,0.0165926814079
PF00003394,0.0172929763794
PF00003399,0.00637564063072
PF00003400,0.00906974077225
PF00003403,0.00808694958687
PF00003406,0.0172929763794
PF00003407,0.0170713961124
PF00003408,0.0130984187126
PF00003413,0.0170713961124
PF00003414,0.0170713961124
PF00003417,0.014866143465
PF00003421,0.0129533410072
PF00003425,0.00877279043198
PF00003429,0.0129555761814
PF00003434,0.0114849209785
PF00003437,0.00808694958687
PF00003439,0.0154054760933
PF00003441,0.0129555761814
PF00003442,0.0115196108818
PF00003449,0.0129555761814
PF00003452,0.0154054760933
PF00003455,0.0130615234375
PF00003470,0.00713950395584
PF00003474,0.014866143465
PF00003477,0.0151034593582
PF00003482,0.00704020261765
PF00003485,0.0115196108818
PF00003489,0.013331592083
PF00003490,0.013331592083
PF00003492,0.00704020261765
PF00003493,0.00704020261765
PF00003495,0.00704020261765
PF00003499,0.0110123753548
PF00003501,0.0169286727905
PF00003504,0.0130267441273
PF00003505,0.0141933858395
PF00003511,0.014310926199
PF00003513,0.00704020261765
PF00003514,0.00704020261765
PF00003517,0.0242609083652
PF00003518,0.0129533410072
PF00003521,0.011577129364
PF00003523,0.0114878118038
PF00003530,0.0130267441273
PF00003535,0.00943186879158
PF00003537,0.0129555761814
PF00003560,0.0227628946304
PF00003563,0.0149275660515
PF00003566,0.0114878118038
PF00003569,0.0129533410072
PF00003572,0.0125903785229
PF00003574,0.00894558429718
PF00003575,0.0103884339333
PF00003583,0.0104132890701
PF00003586,0.0104715228081
PF00003591,0.00941687822342
PF00003599,0.00911036133766
PF00003605,0.0170261859894
PF00003616,0.013393342495
PF00003619,0.00924223661423
PF00003623,0.0516441166401
PF00003624,0.0174733698368
PF00003627,0.0170261859894
PF00003632,0.0115567445755
PF00003633,0.0398834049702
PF00003640,0.0107508599758
PF00003642,0.0137741863728
PF00003645,0.00500872731209
PF00003647,0.0287457108498
PF00003653,0.0190123915672
PF00003657,0.00799044966698
PF00003659,0.0066137611866
PF00003660,0.00713902711868
PF00003661,0.00713902711868
PF00003662,0.030802667141
PF00003665,0.0128637850285
PF00003667,0.0137340724468
PF00003668,0.0253690183163
PF00003672,0.00584545731544
PF00003673,0.0142623484135
PF00003678,0.00634306669235
PF00003685,0.0164945423603
PF00003689,0.0093592107296
PF00003690,0.00723573565483
PF00003699,0.00727415084839
PF00003700,0.00638803839684
PF00003706,0.0090514421463
PF00003714,0.00534391403198
PF00003719,0.00534391403198
PF00003723,0.00821530818939
PF00003726,0.0195199549198
PF00003733,0.00501585006714
PF00003734,0.00456491112709
PF00003738,0.0195199549198
PF00003740,0.0334914922714
PF00003742,0.0132958292961
PF00003748,0.00636345148087
PF00003751,0.0130240619183
PF00003754,0.0130240619183
PF00003755,0.0129762589931
PF00003756,0.0143061280251
PF00003758,0.0117170214653
PF00003759,0.00642761588097
PF00003764,0.0331133902073
PF00003765,0.00572127103806
PF00003766,0.0109482705593
PF00003767,0.00525432825089
PF00003772,0.0109482705593
PF00003776,0.0116852223873
PF00003779,0.00457429885864
PF00003784,0.0117745399475
PF00003791,0.0205145478249
PF00003797,0.00632554292679
PF00003799,0.00937861204147
PF00003803,0.00463515520096
PF00003808,0.00810948014259
PF00003813,0.00463515520096
PF00003818,0.00888067483902
PF00003821,0.00889423489571
PF00003822,0.0327781438828
PF00003830,0.0121875703335
PF00003836,0.0104053318501
PF00003837,0.00533425807953
PF00003838,0.0181139409542
PF00003844,0.00583469867706
PF00003846,0.00832635164261
PF00003850,0.0101089179516
PF00003851,0.0106798410416
PF00003852,0.0106798410416
PF00003855,0.00472936034203
PF00003857,0.00429117679596
PF00003865,0.00582236051559
PF00003870,0.00429117679596
PF00003872,0.00429117679596
PF00003873,0.00429117679596
PF00003878,0.00590687990189
PF00003880,0.00721174478531
PF00003883,0.00590687990189
PF00003886,0.00472325086594
PF00003888,0.00844219326973
PF00003889,0.00723707675934
PF00003895,0.00828793644905
PF00003898,0.00415852665901
PF00003899,0.00644302368164
PF00003902,0.00407680869102
PF00003904,0.00546559691429
PF00003905,0.00429117679596
PF00003913,0.00653648376465
PF00003916,0.00430190563202
PF00003918,0.00378468632698
PF00003919,0.0040494799614
PF00003931,0.00660270452499
PF00003932,0.00662669539452
PF00003933,0.00546559691429
PF00003938,0.00546559691429
PF00003939,0.00369182229042
PF00003948,0.00378468632698
PF00003952,0.00663155317307
PF00003953,0.00663155317307
PF00003954,0.00378468632698
PF00003956,0.00546559691429
PF00003960,0.00546559691429
PF00003961,0.00369182229042
PF00003963,0.00378468632698
PF00003964,0.00369182229042
PF00003966,0.00605255365372
PF00003968,0.00663155317307
PF00003969,0.00378468632698
PF00003971,0.00378468632698
PF00003972,0.00605255365372
PF00003973,0.00611671805382
PF00003976,0.00611671805382
PF00003980,0.00662669539452
PF00003981,0.00660270452499
PF00003984,0.00466999411583
PF00003985,0.00466999411583
PF00003987,0.00385499000549
PF00003989,0.00653648376465
PF00003991,0.00657588243484
PF00003992,0.00663155317307
PF00003994,0.00378468632698
PF00003996,0.00369182229042
PF00003997,0.00369182229042
PF00003999,0.00335389375687
PF00004001,0.00322172045708
PF00004006,0.0052914917469
PF00004009,0.00385499000549
PF00004010,0.00659987330437
PF00004011,0.0052914917469
PF00004014,0.0052914917469
PF00004015,0.00662669539452
PF00004018,0.0043278336525
PF00004020,0.00605255365372
PF00004021,0.00546559691429
PF00004022,0.00615051388741
PF00004028,0.00322172045708
PF00004030,0.0052914917469
PF00004031,0.00659987330437
PF00004039,0.00320619344711
PF00004040,0.00322172045708
PF00004043,0.00653648376465
PF00004045,0.0052914917469
PF00004046,0.00322172045708
PF00004047,0.00662669539452
PF00004048,0.00322172045708
PF00004052,0.00320619344711
PF00004055,0.00322172045708
PF00004059,0.00659987330437
PF00004063,0.0052914917469
PF00004067,0.00657027959824
PF00004073,0.00659987330437
PF00004077,0.00320619344711
PF00004082,0.00320619344711
PF00004094,0.00320619344711
PF00004096,0.005381077528
PF00004097,0.00320619344711
PF00004098,0.00336688756943
PF00004099,0.00320619344711
PF00004113,0.00336688756943
PF00004114,0.00320619344711
PF00004115,0.00336688756943
PF00004117,0.00546559691429
PF00004134,0.00336688756943
PF00004136,0.00320619344711
PF00004122,0.00320619344711
PF00004124,0.00320619344711
PF00004129,0.0060863494873
PF00004131,0.00659987330437
PF00004132,0.00546559691429
PF00004140,0.0060863494873
PF00004147,0.00320619344711
PF00004149,0.00659987330437
PF00004150,0.00320619344711
PF00004151,0.00320619344711
PF00004155,0.005381077528
PF00004166,0.00320619344711
PF00004168,0.00321918725967
PF00004169,0.00323471426964
PF00004175,0.00320619344711
PF00004180,0.00320619344711
PF00004181,0.00320619344711
PF00004186,0.00323471426964
PF00004192,0.00320619344711
PF00004193,0.00521829724312
PF00004194,0.0052914917469
PF00004206,0.00304988026619
PF00004207,0.00546559691429
PF00004209,0.0052914917469
PF00004214,0.00653648376465
PF00004230,0.0065810084343
PF00004233,0.00316309928894
PF00004235,0.00306287407875
PF00004238,0.00306287407875
PF00004243,0.00316309928894
PF00004244,0.00306287407875
PF00004246,0.0052914917469
PF00004248,0.00306287407875
PF00004250,0.00605255365372
PF00004252,0.0052914917469
PF00004256,0.00605255365372
PF00004259,0.00306287407875
PF00004260,0.00306287407875
PF00004266,0.00611671805382
PF00004267,0.00306287407875
PF00004271,0.00306287407875
PF00004274,0.00306287407875
PF00004275,0.00306287407875
PF00004276,0.00306287407875
PF00004278,0.00551012158394
PF00004284,0.00306287407875
PF00004287,0.005381077528
PF00004288,0.00306287407875
PF00004291,0.00546559691429
PF00004293,0.00546559691429
PF00004296,0.00306287407875
PF00004300,0.00306287407875
PF00004301,0.005381077528
PF00004307,0.00306287407875
PF00004309,0.00546559691429
PF00004310,0.0052914917469
PF00004311,0.00605255365372
PF00004314,0.00605255365372
PF00004320,0.00605255365372
PF00004326,0.00306287407875
PF00004328,0.00540506839752
PF00004331,0.00658729672432
PF00004338,0.00306287407875
PF00004339,0.00306287407875
PF00004340,0.00306287407875
PF00004341,0.00614070892334
PF00004344,0.00662669539452
PF00004346,0.00615051388741
PF00004347,0.00614070892334
PF00004348,0.00306287407875
PF00004350,0.00316309928894
PF00004351,0.00306287407875
PF00004357,0.00306287407875
PF00004358,0.00306287407875
PF00004360,0.00306287407875
PF00004361,0.00649631023407
PF00004362,0.00606191158295
PF00004363,0.00692623853683
PF00004364,0.00547495484352
PF00004368,0.00306287407875
PF00004372,0.00304988026619
PF00004373,0.00306287407875
